item_id,registry_id,item_name,item_code,item_unit_price,item_quantity,item_amount
2080,3054200937024000002,Рыба запеченная,56.29.19.000,49.0,,
2081,3054200937024000002,Запеканка из творога,56.29.19.000,59.36,,
2082,3054200937024000002,Курица в соусе томатном,56.29.19.000,49.38,,
2083,3054200937024000002,Котлета куриная,56.29.19.000,36.0,,
2084,3054200937024000002,Масло сливочное порциями,56.29.19.000,14.4,,
2085,3054200937024000002,Каша пшенная жидкая на сгущенном молоке,56.29.19.000,23.18,,
2086,3054200937024000002,Суп - лапша домашняя,56.29.19.000,10.8,,
2087,3054200937024000002,Суп картофельный с макаронными изделиями,56.29.19.000,10.8,,
2088,3054200937024000002,Суп - хинкал,56.29.19.000,5.74,,
2089,3054200937024000002,Голубцы мясные,56.29.19.000,70.19,,
2090,3054200937024000002,Салат «Капуста с морковью»,56.29.19.000,4.84,,
2091,3054200937024000002,Компот из смеси сухофруктов,56.29.19.000,7.64,,
2092,3054200937024000002,Макароны изделия запеченные с сыром,56.29.19.000,22.81,,
2093,3054200937024000002,Хлеб ржаной,56.29.19.000,1.8,,
2094,3054200937024000002,Хлеб ржаной,56.29.19.000,1.2,,
2095,3054200937024000002,Винегрет,56.29.19.000,7.93,,
2096,3054200937024000002,Каша пшенная жидкая молочная,56.29.19.000,24.86,,
2097,3054200937024000002,Каша манная на сгущенном молоке,56.29.19.000,22.06,,
2098,3054200937024000002,Каша из овсяных хлопьев «Геркулес» на сгущенном молоке,56.29.19.000,19.21,,
2099,3054200937024000002,Рис отварной,56.29.19.000,15.5,,
2100,3054200937024000002,Стручковая фасоль на пару,56.29.19.000,20.25,,
2101,3054200937024000002,Плов из курицы,56.29.19.000,48.52,,
2102,3054200937024000002,Омлет по домашнему,56.29.19.000,50.69,,
2103,3054200937024000002,Салат «Витаминка»,56.29.19.000,13.2,,
2104,3054200937024000002,Омлет натуральный,56.29.19.000,44.65,,
2105,3054200937024000002,Печенье,56.29.19.000,13.2,,
2106,3054200937024000002,Салат «Капуста с морковью»,56.29.19.000,3.89,,
2107,3054200937024000002,Кисель,56.29.19.000,5.7,,
2108,3054200937024000002,Пряники,56.29.19.000,9.36,,
2109,3054200937024000002,Тефтели мясные с соусом собственного производства,56.29.19.000,79.33,,
2110,3054200937024000002,Сок фруктовый,56.29.19.000,17.28,,
2111,3054200937024000002,Котлета «Школьная»,56.29.19.000,43.33,,
2112,3054200937024000002,Курица в соусе томатном,56.29.19.000,41.15,,
2113,3054200937024000002,Сок фруктовый,56.29.19.000,19.2,,
2114,3054200937024000002,Салат из свеклы с черносливом,56.29.19.000,14.22,,
2115,3054200937024000002,Суп - хинкал,56.29.19.000,4.8,,
2116,3054200937024000002,Сосиски отварные,56.29.19.000,21.84,,
2117,3054200937024000002,Стручковая фасоль на пару,56.29.19.000,13.5,,
2118,3054200937024000002,Каша из овсяных хлопьев «Геркулес с курагой,56.29.19.000,35.61,,
2119,3054200937024000002,Салат «Школьный»,56.29.19.000,17.04,,
2120,3054200937024000002,Кисломолочный продукт (кефир),56.29.19.000,24.61,,
2121,3054200937024000002,Цветная капуста на пару,56.29.19.000,15.6,,
2122,3054200937024000002,Суп картофельный с бобовыми (горох) на бульоне,56.29.19.000,12.72,,
2123,3054200937024000002,Шницель из говядины,56.29.19.000,64.28,,
2124,3054200937024000002,Суп картофельный с макаронными изделиями,56.29.19.000,8.9,,
2125,3054200937024000002,Каша манная на сгущенном молоке,56.29.19.000,17.65,,
2126,3054200937024000002,Каша рисовая молочная,56.29.19.000,33.33,,
2127,3054200937024000002,Курица отварная,56.29.19.000,50.23,,
2128,3054200937024000002,Овощное рагу с курицей,56.29.19.000,52.46,,
2129,3054200937024000002,Рыба запеченная,56.29.19.000,63.11,,
2130,3054200937024000002,Бутерброд с сыром,56.29.19.000,14.4,,
2131,3054200937024000002,Повидло,56.29.19.000,7.5,,
2132,3054200937024000002,Яблоки,56.29.19.000,14.88,,
2133,3054200937024000002,Каша пшеничная рассыпчатая,56.29.19.000,13.2,,
2134,3054200937024000002,Какао с молоком,56.29.19.000,22.49,,
2135,3054200937024000002,Борщ с капустой и картофелем на бульоне,56.29.19.000,11.0,,
2136,3054200937024000002,Чай с лимоном,56.29.19.000,3.04,,
2137,3054200937024000002,Чай с лимоном,56.29.19.000,3.38,,
2138,3054200937024000002,Суп вермишелевый на молоке,56.29.19.000,31.2,,
2139,3054200937024000002,Бананы,56.29.19.000,44.81,,
2140,3054200937024000002,Омлет по домашнему,56.29.19.000,60.73,,
2141,3054200937024000002,Хлеб пшеничный белый,56.29.19.000,2.4,,
2142,3054200937024000002,Жаркое по домашнему из курицы,56.29.19.000,63.73,,
2143,3054200937024000002,Каша ячневая молочная,56.29.19.000,24.5,,
2144,3054200937024000002,Макаронные изделия отварные,56.29.19.000,13.69,,
2145,3054200937024000002,Каша ячневая молочная,56.29.19.000,30.63,,
2146,3054200937024000002,Рис отварной,56.29.19.000,19.31,,
2147,3054200937024000002,Картофель запеченный с куриным филе,56.29.19.000,63.0,,
2148,3054200937024000002,"Сложный овощной гарнир на пару (Брокколи, цветная капуста, морковь)",56.29.19.000,44.85,,
2149,3054200937024000002,Каша пшенная жидкая на сгущенном молоке,56.29.19.000,18.54,,
2150,3054200937024000002,Вермишель со сливочным маслом,56.29.19.000,14.89,,
2151,3054200937024000002,Гуляш из говядины,56.29.19.000,83.15,,
2152,3054200937024000002,Масло сливочное порциями,56.29.19.000,19.2,,
2153,3054200937024000002,Каша гречневая молочная,56.29.19.000,25.94,,
2154,3054200937024000002,Суп рисовый картофельный на бульоне,56.29.19.000,10.5,,
2155,3054200937024000002,Котлета «Школьная»,56.29.19.000,48.8,,
2156,3054200937024000002,Суп картофельный с пшеничной крупой на бульоне,56.29.19.000,8.45,,
2157,3054200937024000002,Компот вишневый,56.29.19.000,5.3,,
2158,3054200937024000002,Котлета из говядины,56.29.19.000,64.76,,
2159,3054200937024000002,Какао на сгущенном молоке,56.29.19.000,13.92,,
2160,3054200937024000002,Капуста тушенная,56.29.19.000,20.1,,
2161,3054200937024000002,Тефтели мясные с соусом собственного производства,56.29.19.000,66.14,,
2162,3054200937024000002,Чай с сахаром,56.29.19.000,2.96,,
2163,3054200937024000002,Салат «Школьный»,56.29.19.000,9.52,,
2164,3054200937024000002,Цветная капуста на пару,56.29.19.000,23.4,,
2165,3054200937024000002,Каша из овсяных хлопьев «Геркулес» на сгущенном молоке,56.29.19.000,18.44,,
2166,3054200937024000002,Каша рисовая рассыпчатая,56.29.19.000,15.97,,
2167,3054200937024000002,Хлеб пшеничный,56.29.19.000,6.0,,
2168,3054200937024000002,Каша из овсяных хлопьев «Геркулес с изюмом,56.29.19.000,35.61,,
2169,3054200937024000002,Яйцо варенное 1 шт.,56.29.19.000,13.0,,
